setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,per_day,26.0,0.5,0.8181818181818182,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.2222222222222222,0.9714285714285714,0.9714285714285714,0.2222222222222222,0.5968253968253968,2,7,1,34,0.58
overlay,0,per_day,26.0,0.6,0.36363636363636365,1.0,0.2,0.3333333333333333,1.0,0.2,0.2,1.0,0.6,9,0,28,7,0.58
overlay,0,per_day,26.0,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,26.0,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,26.0,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,26.0,0.58,0.5227272727272727,0.8888888888888888,0.45714285714285713,0.6037735849056604,0.7777777777777778,0.45714285714285713,0.45714285714285713,0.7777777777777778,0.6174603174603175,7,2,19,16,0.58
overlay,0,per_day,20.5,0.5,0.7954545454545454,0.7954545454545454,1.0,0.8860759493670886,0.0,1.0,1.0,0.0,0.5,0,9,0,35,0.52
overlay,0,per_day,20.5,0.6,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.52
overlay,0,per_day,20.5,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.52
overlay,0,per_day,20.5,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.52
overlay,0,per_day,20.5,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.52
overlay,0,per_day,20.5,0.52,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.52
overlay,0,per_day,24.0,0.5,0.8181818181818182,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.2222222222222222,0.9714285714285714,0.9714285714285714,0.2222222222222222,0.5968253968253968,2,7,1,34,0.58
overlay,0,per_day,24.0,0.6,0.38636363636363635,1.0,0.22857142857142856,0.37209302325581395,1.0,0.22857142857142856,0.22857142857142856,1.0,0.6142857142857143,9,0,27,8,0.58
overlay,0,per_day,24.0,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,24.0,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,24.0,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.58
overlay,0,per_day,24.0,0.58,0.5227272727272727,0.8888888888888888,0.45714285714285713,0.6037735849056604,0.7777777777777778,0.45714285714285713,0.45714285714285713,0.7777777777777778,0.6174603174603175,7,2,19,16,0.58
overlay,0,per_day,15.0,0.5,0.7045454545454546,0.8666666666666667,0.7428571428571429,0.8,0.5555555555555556,0.7428571428571429,0.7428571428571429,0.5555555555555556,0.6492063492063492,5,4,9,26,0.56
overlay,0,per_day,15.0,0.6,0.4318181818181818,0.8125,0.37142857142857144,0.5098039215686274,0.6666666666666666,0.37142857142857144,0.37142857142857144,0.6666666666666666,0.519047619047619,6,3,22,13,0.56
overlay,0,per_day,15.0,0.7,0.2727272727272727,0.8,0.11428571428571428,0.2,0.8888888888888888,0.11428571428571428,0.11428571428571428,0.8888888888888888,0.5015873015873016,8,1,31,4,0.56
overlay,0,per_day,15.0,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.56
overlay,0,per_day,15.0,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.56
overlay,0,per_day,15.0,0.56,0.5909090909090909,0.8695652173913043,0.5714285714285714,0.6896551724137931,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6190476190476191,6,3,15,20,0.56
overlay,0,per_day,6.0,0.5,0.7272727272727273,0.8484848484848485,0.8,0.8235294117647058,0.4444444444444444,0.8,0.8,0.4444444444444444,0.6222222222222222,4,5,7,28,0.51
overlay,0,per_day,6.0,0.6,0.4318181818181818,1.0,0.2857142857142857,0.4444444444444444,1.0,0.2857142857142857,0.2857142857142857,1.0,0.6428571428571428,9,0,25,10,0.51
overlay,0,per_day,6.0,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6.0,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6.0,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6.0,0.51,0.7272727272727273,0.8709677419354839,0.7714285714285715,0.8181818181818182,0.5555555555555556,0.7714285714285715,0.7714285714285715,0.5555555555555556,0.6634920634920636,5,4,8,27,0.51
overlay,0,effnet_ts,15.0,0.5,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.30000000000000004
overlay,0,effnet_ts,15.0,0.6,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.30000000000000004
overlay,0,effnet_ts,15.0,0.7,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.30000000000000004
overlay,0,effnet_ts,15.0,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.30000000000000004
overlay,0,effnet_ts,15.0,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.30000000000000004
overlay,0,effnet_ts,15.0,0.30000000000000004,0.21621621621621623,0.75,0.0967741935483871,0.17142857142857143,0.8333333333333334,0.0967741935483871,0.0967741935483871,0.8333333333333334,0.46505376344086025,5,1,28,3,0.30000000000000004
overlay,0,effnet_ts,24.0,0.5,0.5227272727272727,0.8888888888888888,0.45714285714285713,0.6037735849056604,0.7777777777777778,0.45714285714285713,0.45714285714285713,0.7777777777777778,0.6174603174603175,7,2,19,16,0.16
overlay,0,effnet_ts,24.0,0.6,0.45454545454545453,0.8666666666666667,0.37142857142857144,0.52,0.7777777777777778,0.37142857142857144,0.37142857142857144,0.7777777777777778,0.5746031746031746,7,2,22,13,0.16
overlay,0,effnet_ts,24.0,0.7,0.4772727272727273,0.9285714285714286,0.37142857142857144,0.5306122448979592,0.8888888888888888,0.37142857142857144,0.37142857142857144,0.8888888888888888,0.6301587301587301,8,1,22,13,0.16
overlay,0,effnet_ts,24.0,0.8,0.45454545454545453,0.9230769230769231,0.34285714285714286,0.5,0.8888888888888888,0.34285714285714286,0.34285714285714286,0.8888888888888888,0.6158730158730159,8,1,23,12,0.16
overlay,0,effnet_ts,24.0,0.9,0.29545454545454547,1.0,0.11428571428571428,0.20512820512820512,1.0,0.11428571428571428,0.11428571428571428,1.0,0.5571428571428572,9,0,31,4,0.16
overlay,0,effnet_ts,24.0,0.16,0.6818181818181818,0.8387096774193549,0.7428571428571429,0.7878787878787878,0.4444444444444444,0.7428571428571429,0.7428571428571429,0.4444444444444444,0.5936507936507937,4,5,9,26,0.16
overlay,0,effnet_ts,20.5,0.5,0.8205128205128205,0.9333333333333333,0.8484848484848485,0.8888888888888888,0.6666666666666666,0.8484848484848485,0.8484848484848485,0.6666666666666666,0.7575757575757576,4,2,5,28,0.86
overlay,0,effnet_ts,20.5,0.6,0.7692307692307693,0.9285714285714286,0.7878787878787878,0.8524590163934426,0.6666666666666666,0.7878787878787878,0.7878787878787878,0.6666666666666666,0.7272727272727273,4,2,7,26,0.86
overlay,0,effnet_ts,20.5,0.7,0.38461538461538464,0.9090909090909091,0.30303030303030304,0.45454545454545453,0.8333333333333334,0.30303030303030304,0.30303030303030304,0.8333333333333334,0.5681818181818182,5,1,23,10,0.86
overlay,0,effnet_ts,20.5,0.8,0.358974358974359,0.9,0.2727272727272727,0.4186046511627907,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.553030303030303,5,1,24,9,0.86
overlay,0,effnet_ts,20.5,0.9,0.23076923076923078,0.8,0.12121212121212122,0.21052631578947367,0.8333333333333334,0.12121212121212122,0.12121212121212122,0.8333333333333334,0.4772727272727273,5,1,29,4,0.86
overlay,0,effnet_ts,20.5,0.86,0.2564102564102564,0.8333333333333334,0.15151515151515152,0.2564102564102564,0.8333333333333334,0.15151515151515152,0.15151515151515152,0.8333333333333334,0.49242424242424243,5,1,28,5,0.86
overlay,0,effnet_ts,8.0,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,8.0,0.6,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,8.0,0.7,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,8.0,0.8,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,8.0,0.9,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,8.0,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5
overlay,0,effnet_ts,26.0,0.5,0.5227272727272727,0.8888888888888888,0.45714285714285713,0.6037735849056604,0.7777777777777778,0.45714285714285713,0.45714285714285713,0.7777777777777778,0.6174603174603175,7,2,19,16,0.1
overlay,0,effnet_ts,26.0,0.6,0.5,0.8823529411764706,0.42857142857142855,0.5769230769230769,0.7777777777777778,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.6031746031746031,7,2,20,15,0.1
overlay,0,effnet_ts,26.0,0.7,0.4772727272727273,0.875,0.4,0.5490196078431373,0.7777777777777778,0.4,0.4,0.7777777777777778,0.5888888888888889,7,2,21,14,0.1
overlay,0,effnet_ts,26.0,0.8,0.45454545454545453,0.9230769230769231,0.34285714285714286,0.5,0.8888888888888888,0.34285714285714286,0.34285714285714286,0.8888888888888888,0.6158730158730159,8,1,23,12,0.1
overlay,0,effnet_ts,26.0,0.9,0.45454545454545453,0.9230769230769231,0.34285714285714286,0.5,0.8888888888888888,0.34285714285714286,0.34285714285714286,0.8888888888888888,0.6158730158730159,8,1,23,12,0.1
overlay,0,effnet_ts,26.0,0.1,0.6590909090909091,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.4444444444444444,0.7142857142857143,0.7142857142857143,0.4444444444444444,0.5793650793650793,4,5,10,25,0.1
overlay,0,effnet_ts,17.0,0.5,0.8378378378378378,0.8787878787878788,0.9354838709677419,0.90625,0.3333333333333333,0.9354838709677419,0.9354838709677419,0.3333333333333333,0.6344086021505376,2,4,2,29,0.89
overlay,0,effnet_ts,17.0,0.6,0.8378378378378378,0.8787878787878788,0.9354838709677419,0.90625,0.3333333333333333,0.9354838709677419,0.9354838709677419,0.3333333333333333,0.6344086021505376,2,4,2,29,0.89
overlay,0,effnet_ts,17.0,0.7,0.7837837837837838,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.3333333333333333,0.8709677419354839,0.8709677419354839,0.3333333333333333,0.6021505376344086,2,4,4,27,0.89
overlay,0,effnet_ts,17.0,0.8,0.7297297297297297,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.3333333333333333,0.8064516129032258,0.8064516129032258,0.3333333333333333,0.5698924731182795,2,4,6,25,0.89
overlay,0,effnet_ts,17.0,0.9,0.6486486486486487,0.8461538461538461,0.7096774193548387,0.7719298245614035,0.3333333333333333,0.7096774193548387,0.7096774193548387,0.3333333333333333,0.521505376344086,2,4,9,22,0.89
overlay,0,effnet_ts,17.0,0.89,0.6756756756756757,0.8518518518518519,0.7419354838709677,0.7931034482758621,0.3333333333333333,0.7419354838709677,0.7419354838709677,0.3333333333333333,0.5376344086021505,2,4,8,23,0.89
overlay,0,effnet_ts,28.0,0.5,0.8863636363636364,0.9411764705882353,0.9142857142857143,0.927536231884058,0.7777777777777778,0.9142857142857143,0.9142857142857143,0.7777777777777778,0.846031746031746,7,2,3,32,0.9
overlay,0,effnet_ts,28.0,0.6,0.8863636363636364,0.9411764705882353,0.9142857142857143,0.927536231884058,0.7777777777777778,0.9142857142857143,0.9142857142857143,0.7777777777777778,0.846031746031746,7,2,3,32,0.9
overlay,0,effnet_ts,28.0,0.7,0.8636363636363636,0.9393939393939394,0.8857142857142857,0.9117647058823529,0.7777777777777778,0.8857142857142857,0.8857142857142857,0.7777777777777778,0.8317460317460317,7,2,4,31,0.9
overlay,0,effnet_ts,28.0,0.8,0.8181818181818182,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.7777777777777778,0.8285714285714286,0.8285714285714286,0.7777777777777778,0.8031746031746032,7,2,6,29,0.9
overlay,0,effnet_ts,28.0,0.9,0.7727272727272727,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.8888888888888888,0.7428571428571429,0.7428571428571429,0.8888888888888888,0.8158730158730159,8,1,9,26,0.9
overlay,0,effnet_ts,28.0,0.9,0.7727272727272727,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.8888888888888888,0.7428571428571429,0.7428571428571429,0.8888888888888888,0.8158730158730159,8,1,9,26,0.9
overlay,0,effnet_ts,6.0,0.5,0.8648648648648649,0.8823529411764706,0.967741935483871,0.9230769230769231,0.3333333333333333,0.967741935483871,0.967741935483871,0.3333333333333333,0.6505376344086021,2,4,1,30,0.32
overlay,0,effnet_ts,6.0,0.6,0.8378378378378378,0.8787878787878788,0.9354838709677419,0.90625,0.3333333333333333,0.9354838709677419,0.9354838709677419,0.3333333333333333,0.6344086021505376,2,4,2,29,0.32
overlay,0,effnet_ts,6.0,0.7,0.8378378378378378,0.8787878787878788,0.9354838709677419,0.90625,0.3333333333333333,0.9354838709677419,0.9354838709677419,0.3333333333333333,0.6344086021505376,2,4,2,29,0.32
overlay,0,effnet_ts,6.0,0.8,0.6486486486486487,0.875,0.6774193548387096,0.7636363636363637,0.5,0.6774193548387096,0.6774193548387096,0.5,0.5887096774193548,3,3,10,21,0.32
overlay,0,effnet_ts,6.0,0.9,0.2972972972972973,1.0,0.16129032258064516,0.2777777777777778,1.0,0.16129032258064516,0.16129032258064516,1.0,0.5806451612903226,6,0,26,5,0.32
overlay,0,effnet_ts,6.0,0.32,0.8648648648648649,0.8823529411764706,0.967741935483871,0.9230769230769231,0.3333333333333333,0.967741935483871,0.967741935483871,0.3333333333333333,0.6505376344086021,2,4,1,30,0.32
overlay,0,effnet_ts,13.0,0.5,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.22
overlay,0,effnet_ts,13.0,0.6,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.22
overlay,0,effnet_ts,13.0,0.7,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.22
overlay,0,effnet_ts,13.0,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.22
overlay,0,effnet_ts,13.0,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.22
overlay,0,effnet_ts,13.0,0.22,0.1891891891891892,0.6666666666666666,0.06451612903225806,0.11764705882352941,0.8333333333333334,0.06451612903225806,0.06451612903225806,0.8333333333333334,0.44892473118279574,5,1,29,2,0.22
overlay,0,effnet_ts,10.0,0.5,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,10.0,0.6,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,10.0,0.7,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,10.0,0.8,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,10.0,0.9,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,10.0,0.5,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.5
overlay,0,effnet_ts,30.0,0.5,0.9090909090909091,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.7777777777777778,0.9428571428571428,0.9428571428571428,0.7777777777777778,0.8603174603174604,7,2,2,33,0.1
overlay,0,effnet_ts,30.0,0.6,0.8863636363636364,0.9411764705882353,0.9142857142857143,0.927536231884058,0.7777777777777778,0.9142857142857143,0.9142857142857143,0.7777777777777778,0.846031746031746,7,2,3,32,0.1
overlay,0,effnet_ts,30.0,0.7,0.8409090909090909,0.9375,0.8571428571428571,0.8955223880597015,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.7777777777777778,0.8174603174603174,7,2,5,30,0.1
overlay,0,effnet_ts,30.0,0.8,0.8181818181818182,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.7777777777777778,0.8285714285714286,0.8285714285714286,0.7777777777777778,0.8031746031746032,7,2,6,29,0.1
overlay,0,effnet_ts,30.0,0.9,0.7954545454545454,0.9333333333333333,0.8,0.8615384615384616,0.7777777777777778,0.8,0.8,0.7777777777777778,0.788888888888889,7,2,7,28,0.1
overlay,0,effnet_ts,30.0,0.1,0.8863636363636364,0.8947368421052632,0.9714285714285714,0.9315068493150684,0.5555555555555556,0.9714285714285714,0.9714285714285714,0.5555555555555556,0.7634920634920634,5,4,1,34,0.1
